"","Year","AnnualCTail_VLC0","AnnualCTail_VLC10","AnnualCTail_VLC1","AnnualCTail_VLC2","AnnualCTail_VLC3","AnnualCTail_VLC4","AnnualCTail_VLC5","AnnualCTail_VLC6","AnnualCTail_VLC7","AnnualCTail_VLC8","AnnualCTail_VLC9","AnnualCTail_VLN0","AnnualCTail_VLN10","AnnualCTail_VLN1","AnnualCTail_VLN2","AnnualCTail_VLN3","AnnualCTail_VLN4","AnnualCTail_VLN5","AnnualCTail_VLN6","AnnualCTail_VLN7","AnnualCTail_VLN8","AnnualCTail_VLN9","AnnualCTail_VLR0","AnnualCTail_VLR10","AnnualCTail_VLR1","AnnualCTail_VLR2","AnnualCTail_VLR3","AnnualCTail_VLR4","AnnualCTail_VLR5","AnnualCTail_VLR6","AnnualCTail_VLR7","AnnualCTail_VLR8","AnnualCTail_VLR9","AnnualCTail_VMC0","AnnualCTail_VMC10","AnnualCTail_VMC1","AnnualCTail_VMC2","AnnualCTail_VMC3","AnnualCTail_VMC4","AnnualCTail_VMC5","AnnualCTail_VMC6","AnnualCTail_VMC7","AnnualCTail_VMC8","AnnualCTail_VMC9","AnnualCTail_VMN0","AnnualCTail_VMN10","AnnualCTail_VMN1","AnnualCTail_VMN2","AnnualCTail_VMN3","AnnualCTail_VMN4","AnnualCTail_VMN5","AnnualCTail_VMN6","AnnualCTail_VMN7","AnnualCTail_VMN8","AnnualCTail_VMN9","AnnualCTail_VMR0","AnnualCTail_VMR10","AnnualCTail_VMR1","AnnualCTail_VMR2","AnnualCTail_VMR3","AnnualCTail_VMR4","AnnualCTail_VMR5","AnnualCTail_VMR6","AnnualCTail_VMR7","AnnualCTail_VMR8","AnnualCTail_VMR9"
"23",23,0.0592488125459445,0.106714733794754,0.0777860942182245,0.0911421202868579,0.099410931190139,0.103733619817056,0.105860064060993,0.106797603206793,0.107201523568186,0.107324264851498,0.107147586554103,0.0592488125459445,0.106714733794754,0.0777860942182245,0.0911421202868579,0.099410931190139,0.103733619817056,0.105860064060993,0.106797603206793,0.107201523568186,0.107324264851498,0.107147586554103,0.0592488125459445,0.106714733794754,0.0777860942182245,0.0911421202868579,0.099410931190139,0.103733619817056,0.105860064060993,0.106797603206793,0.107201523568186,0.107324264851498,0.107147586554103,0.0592488125459445,0.106714733794754,0.0777860942182245,0.0911421202868579,0.099410931190139,0.103733619817056,0.105860064060993,0.106797603206793,0.107201523568186,0.107324264851498,0.107147586554103,0.0592488125459445,0.106714733794754,0.0777860942182245,0.0911421202868579,0.099410931190139,0.103733619817056,0.105860064060993,0.106797603206793,0.107201523568186,0.107324264851498,0.107147586554103,0.0592488125459445,0.106714733794754,0.0777860942182245,0.0911421202868579,0.099410931190139,0.103733619817056,0.105860064060993,0.106797603206793,0.107201523568186,0.107324264851498,0.107147586554103
"24",24,0.0580633410008233,0.104835855766015,0.0763063829133905,0.0894652547959476,0.0976325229987616,0.101910697029005,0.104000902730118,0.104929140900556,0.105327669026119,0.105445501915494,0.105278582163064,0.0580633410008233,0.104835855766015,0.0763063829133905,0.0894652547959476,0.0976325229987616,0.101910697029005,0.104000902730118,0.104929140900556,0.105327669026119,0.105445501915494,0.105278582163064,0.0580633410008233,0.104835855766015,0.0763063829133905,0.0894652547959476,0.0976325229987616,0.101910697029005,0.104000902730118,0.104929140900556,0.105327669026119,0.105445501915494,0.105278582163064,0.0580633410008233,0.104835855766015,0.0763063829133905,0.0894652547959476,0.0976325229987616,0.101910697029005,0.104000902730118,0.104929140900556,0.105327669026119,0.105445501915494,0.105278582163064,0.0580633410008233,0.104835855766015,0.0763063829133905,0.0894652547959476,0.0976325229987616,0.101910697029005,0.104000902730118,0.104929140900556,0.105327669026119,0.105445501915494,0.105278582163064,0.0580633410008233,0.104835855766015,0.0763063829133905,0.0894652547959476,0.0976325229987616,0.101910697029005,0.104000902730118,0.104929140900556,0.105327669026119,0.105445501915494,0.105278582163064
"25",25,0.0569305414457149,0.103021992872478,0.074883691872345,0.0878524759507071,0.0959179415436537,0.100139266166581,0.102214789086021,0.103140953399037,0.103534151950779,0.103640011158978,0.103461553377025,0.0569305414457149,0.103021992872478,0.074883691872345,0.0878524759507071,0.0959179415436537,0.100139266166581,0.102214789086021,0.103140953399037,0.103534151950779,0.103640011158978,0.103461553377025,0.0569305414457149,0.103021992872478,0.074883691872345,0.0878524759507071,0.0959179415436537,0.100139266166581,0.102214789086021,0.103140953399037,0.103534151950779,0.103640011158978,0.103461553377025,0.0569305414457149,0.103021992872478,0.074883691872345,0.0878524759507071,0.0959179415436537,0.100139266166581,0.102214789086021,0.103140953399037,0.103534151950779,0.103640011158978,0.103461553377025,0.0569305414457149,0.103021992872478,0.074883691872345,0.0878524759507071,0.0959179415436537,0.100139266166581,0.102214789086021,0.103140953399037,0.103534151950779,0.103640011158978,0.103461553377025,0.0569305414457149,0.103021992872478,0.074883691872345,0.0878524759507071,0.0959179415436537,0.100139266166581,0.102214789086021,0.103140953399037,0.103534151950779,0.103640011158978,0.103461553377025
"26",26,0.0558418116153669,0.101262967488027,0.073509225608793,0.0862891011508067,0.0942569870834706,0.0984258707138661,0.100484968685878,0.101391356900941,0.10177928543752,0.101891040675326,0.101703063781637,0.0558418116153669,0.101262967488027,0.073509225608793,0.0862891011508067,0.0942569870834706,0.0984258707138661,0.100484968685878,0.101391356900941,0.10177928543752,0.101891040675326,0.101703063781637,0.0558418116153669,0.101262967488027,0.073509225608793,0.0862891011508067,0.0942569870834706,0.0984258707138661,0.100484968685878,0.101391356900941,0.10177928543752,0.101891040675326,0.101703063781637,0.0558418116153669,0.101262967488027,0.073509225608793,0.0862891011508067,0.0942569870834706,0.0984258707138661,0.100484968685878,0.101391356900941,0.10177928543752,0.101891040675326,0.101703063781637,0.0558418116153669,0.101262967488027,0.073509225608793,0.0862891011508067,0.0942569870834706,0.0984258707138661,0.100484968685878,0.101391356900941,0.10177928543752,0.101891040675326,0.101703063781637,0.0558418116153669,0.101262967488027,0.073509225608793,0.0862891011508067,0.0942569870834706,0.0984258707138661,0.100484968685878,0.101391356900941,0.10177928543752,0.101891040675326,0.101703063781637
"27",27,0.0547917954681614,0.0995520129318175,0.072178005833603,0.0847667501921325,0.092642877304173,0.0967654456708722,0.0988037001410209,0.0996939788928604,0.100076700843727,0.100190851986423,0.0999981579702611,0.0547917954681614,0.0995520129318175,0.072178005833603,0.0847667501921325,0.092642877304173,0.0967654456708722,0.0988037001410209,0.0996939788928604,0.100076700843727,0.100190851986423,0.0999981579702611,0.0547917954681614,0.0995520129318175,0.072178005833603,0.0847667501921325,0.092642877304173,0.0967654456708722,0.0988037001410209,0.0996939788928604,0.100076700843727,0.100190851986423,0.0999981579702611,0.0547917954681614,0.0995520129318175,0.072178005833603,0.0847667501921325,0.092642877304173,0.0967654456708722,0.0988037001410209,0.0996939788928604,0.100076700843727,0.100190851986423,0.0999981579702611,0.0547917954681614,0.0995520129318175,0.072178005833603,0.0847667501921325,0.092642877304173,0.0967654456708722,0.0988037001410209,0.0996939788928604,0.100076700843727,0.100190851986423,0.0999981579702611,0.0547917954681614,0.0995520129318175,0.072178005833603,0.0847667501921325,0.092642877304173,0.0967654456708722,0.0988037001410209,0.0996939788928604,0.100076700843727,0.100190851986423,0.0999981579702611
"28",28,0.0537629711186618,0.0978829643881296,0.0708721180711955,0.0832874834634385,0.0910694432177674,0.0951586557900992,0.0971650680608986,0.098049049340279,0.0984266291603442,0.0985335315514231,0.098347407900282,0.0537629711186618,0.0978829643881296,0.0708721180711955,0.0832874834634385,0.0910694432177674,0.0951586557900992,0.0971650680608986,0.098049049340279,0.0984266291603442,0.0985335315514231,0.098347407900282,0.0537629711186618,0.0978829643881296,0.0708721180711955,0.0832874834634385,0.0910694432177674,0.0951586557900992,0.0971650680608986,0.098049049340279,0.0984266291603442,0.0985335315514231,0.098347407900282,0.0537629711186618,0.0978829643881296,0.0708721180711955,0.0832874834634385,0.0910694432177674,0.0951586557900992,0.0971650680608986,0.098049049340279,0.0984266291603442,0.0985335315514231,0.098347407900282,0.0537629711186618,0.0978829643881296,0.0708721180711955,0.0832874834634385,0.0910694432177674,0.0951586557900992,0.0971650680608986,0.098049049340279,0.0984266291603442,0.0985335315514231,0.098347407900282,0.0537629711186618,0.0978829643881296,0.0708721180711955,0.0832874834634385,0.0910694432177674,0.0951586557900992,0.0971650680608986,0.098049049340279,0.0984266291603442,0.0985335315514231,0.098347407900282
"29",29,0.0527541611998252,0.0962521548791218,0.0695902441958163,0.0818416324444273,0.0895330148186364,0.0935708679061147,0.0955645205444213,0.0964385479948859,0.0968110471191377,0.0969145281357635,0.0967162173187095,0.0527541611998252,0.0962521548791218,0.0695902441958163,0.0818416324444273,0.0895330148186364,0.0935708679061147,0.0955645205444213,0.0964385479948859,0.0968110471191377,0.0969145281357635,0.0967162173187095,0.0527541611998252,0.0962521548791218,0.0695902441958163,0.0818416324444273,0.0895330148186364,0.0935708679061147,0.0955645205444213,0.0964385479948859,0.0968110471191377,0.0969145281357635,0.0967162173187095,0.0527541611998252,0.0962521548791218,0.0695902441958163,0.0818416324444273,0.0895330148186364,0.0935708679061147,0.0955645205444213,0.0964385479948859,0.0968110471191377,0.0969145281357635,0.0967162173187095,0.0527541611998252,0.0962521548791218,0.0695902441958163,0.0818416324444273,0.0895330148186364,0.0935708679061147,0.0955645205444213,0.0964385479948859,0.0968110471191377,0.0969145281357635,0.0967162173187095,0.0527541611998252,0.0962521548791218,0.0695902441958163,0.0818416324444273,0.0895330148186364,0.0935708679061147,0.0955645205444213,0.0964385479948859,0.0968110471191377,0.0969145281357635,0.0967162173187095
"30",30,0.0517829089710151,0.0946556280018713,0.0683504115807629,0.0804245821668292,0.088029641745381,0.0920186625767263,0.0939985440948812,0.09486466011223,0.095232146558649,0.0953303280424143,0.0951211642007559,0.0517829089710151,0.0946556280018713,0.0683504115807629,0.0804245821668292,0.088029641745381,0.0920186625767263,0.0939985440948812,0.09486466011223,0.095232146558649,0.0953303280424143,0.0951211642007559,0.0517829089710151,0.0946556280018713,0.0683504115807629,0.0804245821668292,0.088029641745381,0.0920186625767263,0.0939985440948812,0.09486466011223,0.095232146558649,0.0953303280424143,0.0951211642007559,0.0517829089710151,0.0946556280018713,0.0683504115807629,0.0804245821668292,0.088029641745381,0.0920186625767263,0.0939985440948812,0.09486466011223,0.095232146558649,0.0953303280424143,0.0951211642007559,0.0517829089710151,0.0946556280018713,0.0683504115807629,0.0804245821668292,0.088029641745381,0.0920186625767263,0.0939985440948812,0.09486466011223,0.095232146558649,0.0953303280424143,0.0951211642007559,0.0517829089710151,0.0946556280018713,0.0683504115807629,0.0804245821668292,0.088029641745381,0.0920186625767263,0.0939985440948812,0.09486466011223,0.095232146558649,0.0953303280424143,0.0951211642007559
"31",31,0.0508360554430638,0.0930915014723057,0.067139164759813,0.0790412898686084,0.0865574452869353,0.090508338560368,0.0924643952188982,0.0933138924009418,0.0936764260215135,0.0937781869041396,0.0935685153921844,0.0508360554430638,0.0930915014723057,0.067139164759813,0.0790412898686084,0.0865574452869353,0.090508338560368,0.0924643952188982,0.0933138924009418,0.0936764260215135,0.0937781869041396,0.0935685153921844,0.0508360554430638,0.0930915014723057,0.067139164759813,0.0790412898686084,0.0865574452869353,0.090508338560368,0.0924643952188982,0.0933138924009418,0.0936764260215135,0.0937781869041396,0.0935685153921844,0.0508360554430638,0.0930915014723057,0.067139164759813,0.0790412898686084,0.0865574452869353,0.090508338560368,0.0924643952188982,0.0933138924009418,0.0936764260215135,0.0937781869041396,0.0935685153921844,0.0508360554430638,0.0930915014723057,0.067139164759813,0.0790412898686084,0.0865574452869353,0.090508338560368,0.0924643952188982,0.0933138924009418,0.0936764260215135,0.0937781869041396,0.0935685153921844,0.0508360554430638,0.0930915014723057,0.067139164759813,0.0790412898686084,0.0865574452869353,0.090508338560368,0.0924643952188982,0.0933138924009418,0.0936764260215135,0.0937781869041396,0.0935685153921844
"32",32,0.0499131086623485,0.0915570113304165,0.0659559670849168,0.0776841287693699,0.08511367344558,0.0890277721312236,0.0909599256511706,0.0917969479564533,0.092154592428825,0.092255955118123,0.0920462247186205,0.0499131086623485,0.0915570113304165,0.0659559670849168,0.0776841287693699,0.08511367344558,0.0890277721312236,0.0909599256511706,0.0917969479564533,0.092154592428825,0.092255955118123,0.0920462247186205,0.0499131086623485,0.0915570113304165,0.0659559670849168,0.0776841287693699,0.08511367344558,0.0890277721312236,0.0909599256511706,0.0917969479564533,0.092154592428825,0.092255955118123,0.0920462247186205,0.0499131086623485,0.0915570113304165,0.0659559670849168,0.0776841287693699,0.08511367344558,0.0890277721312236,0.0909599256511706,0.0917969479564533,0.092154592428825,0.092255955118123,0.0920462247186205,0.0499131086623485,0.0915570113304165,0.0659559670849168,0.0776841287693699,0.08511367344558,0.0890277721312236,0.0909599256511706,0.0917969479564533,0.092154592428825,0.092255955118123,0.0920462247186205,0.0499131086623485,0.0915570113304165,0.0659559670849168,0.0776841287693699,0.08511367344558,0.0890277721312236,0.0909599256511706,0.0917969479564533,0.092154592428825,0.092255955118123,0.0920462247186205
"33",33,0.0489972557370701,0.0900513317877785,0.0647838241954304,0.0763500354019371,0.0836975071638566,0.0875654744026368,0.0894834186256919,0.0903163667480902,0.0906691842166047,0.0907619141909342,0.0905427097981075,0.0489972557370701,0.0900513317877785,0.0647838241954304,0.0763500354019371,0.0836975071638566,0.0875654744026368,0.0894834186256919,0.0903163667480902,0.0906691842166047,0.0907619141909342,0.0905427097981075,0.0489972557370701,0.0900513317877785,0.0647838241954304,0.0763500354019371,0.0836975071638566,0.0875654744026368,0.0894834186256919,0.0903163667480902,0.0906691842166047,0.0907619141909342,0.0905427097981075,0.0489972557370701,0.0900513317877785,0.0647838241954304,0.0763500354019371,0.0836975071638566,0.0875654744026368,0.0894834186256919,0.0903163667480902,0.0906691842166047,0.0907619141909342,0.0905427097981075,0.0489972557370701,0.0900513317877785,0.0647838241954304,0.0763500354019371,0.0836975071638566,0.0875654744026368,0.0894834186256919,0.0903163667480902,0.0906691842166047,0.0907619141909342,0.0905427097981075,0.0489972557370701,0.0900513317877785,0.0647838241954304,0.0763500354019371,0.0836975071638566,0.0875654744026368,0.0894834186256919,0.0903163667480902,0.0906691842166047,0.0907619141909342,0.0905427097981075
"34",34,0.0481089614365744,0.0885723150808513,0.0636433632094926,0.0750452115327391,0.0823068142226679,0.0861291357296627,0.0880335031946506,0.0888454465048065,0.0891934988060754,0.089294691232765,0.0890656951568713,0.0481089614365744,0.0885723150808513,0.0636433632094926,0.0750452115327391,0.0823068142226679,0.0861291357296627,0.0880335031946506,0.0888454465048065,0.0891934988060754,0.089294691232765,0.0890656951568713,0.0481089614365744,0.0885723150808513,0.0636433632094926,0.0750452115327391,0.0823068142226679,0.0861291357296627,0.0880335031946506,0.0888454465048065,0.0891934988060754,0.089294691232765,0.0890656951568713,0.0481089614365744,0.0885723150808513,0.0636433632094926,0.0750452115327391,0.0823068142226679,0.0861291357296627,0.0880335031946506,0.0888454465048065,0.0891934988060754,0.089294691232765,0.0890656951568713,0.0481089614365744,0.0885723150808513,0.0636433632094926,0.0750452115327391,0.0823068142226679,0.0861291357296627,0.0880335031946506,0.0888454465048065,0.0891934988060754,0.089294691232765,0.0890656951568713,0.0481089614365744,0.0885723150808513,0.0636433632094926,0.0750452115327391,0.0823068142226679,0.0861291357296627,0.0880335031946506,0.0888454465048065,0.0891934988060754,0.089294691232765,0.0890656951568713
"35",35,0.0472413170229071,0.0871197928560212,0.0625275295823799,0.0737628506425079,0.0809414341499002,0.0847272225036635,0.0866090473734022,0.087424603614612,0.0877679547530139,0.0878531520568533,0.0876236332658635,0.0472413170229071,0.0871197928560212,0.0625275295823799,0.0737628506425079,0.0809414341499002,0.0847272225036635,0.0866090473734022,0.087424603614612,0.0877679547530139,0.0878531520568533,0.0876236332658635,0.0472413170229071,0.0871197928560212,0.0625275295823799,0.0737628506425079,0.0809414341499002,0.0847272225036635,0.0866090473734022,0.087424603614612,0.0877679547530139,0.0878531520568533,0.0876236332658635,0.0472413170229071,0.0871197928560212,0.0625275295823799,0.0737628506425079,0.0809414341499002,0.0847272225036635,0.0866090473734022,0.087424603614612,0.0877679547530139,0.0878531520568533,0.0876236332658635,0.0472413170229071,0.0871197928560212,0.0625275295823799,0.0737628506425079,0.0809414341499002,0.0847272225036635,0.0866090473734022,0.087424603614612,0.0877679547530139,0.0878531520568533,0.0876236332658635,0.0472413170229071,0.0871197928560212,0.0625275295823799,0.0737628506425079,0.0809414341499002,0.0847272225036635,0.0866090473734022,0.087424603614612,0.0877679547530139,0.0878531520568533,0.0876236332658635
"36",36,0.0463781995851829,0.0856919020884748,0.0614199971257055,0.0725005300519621,0.0795995218218373,0.0833490293158778,0.0852091234928407,0.0860160933735807,0.0863548028179446,0.0864363667572015,0.0862058177140925,0.0463781995851829,0.0856919020884748,0.0614199971257055,0.0725005300519621,0.0795995218218373,0.0833490293158778,0.0852091234928407,0.0860160933735807,0.0863548028179446,0.0864363667572015,0.0862058177140925,0.0463781995851829,0.0856919020884748,0.0614199971257055,0.0725005300519621,0.0795995218218373,0.0833490293158778,0.0852091234928407,0.0860160933735807,0.0863548028179446,0.0864363667572015,0.0862058177140925,0.0463781995851829,0.0856919020884748,0.0614199971257055,0.0725005300519621,0.0795995218218373,0.0833490293158778,0.0852091234928407,0.0860160933735807,0.0863548028179446,0.0864363667572015,0.0862058177140925,0.0463781995851829,0.0856919020884748,0.0614199971257055,0.0725005300519621,0.0795995218218373,0.0833490293158778,0.0852091234928407,0.0860160933735807,0.0863548028179446,0.0864363667572015,0.0862058177140925,0.0463781995851829,0.0856919020884748,0.0614199971257055,0.0725005300519621,0.0795995218218373,0.0833490293158778,0.0852091234928407,0.0860160933735807,0.0863548028179446,0.0864363667572015,0.0862058177140925
"37",37,0.0455405538665681,0.0842889180966511,0.060341901137523,0.0712650136094934,0.0782813603759189,0.081984153428512,0.0838329380288103,0.08462962313346,0.0849637540287471,0.0850435393582467,0.0848018604619991,0.0455405538665681,0.0842889180966511,0.060341901137523,0.0712650136094934,0.0782813603759189,0.081984153428512,0.0838329380288103,0.08462962313346,0.0849637540287471,0.0850435393582467,0.0848018604619991,0.0455405538665681,0.0842889180966511,0.060341901137523,0.0712650136094934,0.0782813603759189,0.081984153428512,0.0838329380288103,0.08462962313346,0.0849637540287471,0.0850435393582467,0.0848018604619991,0.0455405538665681,0.0842889180966511,0.060341901137523,0.0712650136094934,0.0782813603759189,0.081984153428512,0.0838329380288103,0.08462962313346,0.0849637540287471,0.0850435393582467,0.0848018604619991,0.0455405538665681,0.0842889180966511,0.060341901137523,0.0712650136094934,0.0782813603759189,0.081984153428512,0.0838329380288103,0.08462962313346,0.0849637540287471,0.0850435393582467,0.0848018604619991,0.0455405538665681,0.0842889180966511,0.060341901137523,0.0712650136094934,0.0782813603759189,0.081984153428512,0.0838329380288103,0.08462962313346,0.0849637540287471,0.0850435393582467,0.0848018604619991
"38",38,0.0447218140793555,0.0829090666506911,0.0592865231337063,0.0700498135432355,0.0769851952546148,0.0806641179161289,0.0824798151264563,0.0832603408704502,0.0835899468291785,0.0836739915963118,0.083443265782261,0.0447218140793555,0.0829090666506911,0.0592865231337063,0.0700498135432355,0.0769851952546148,0.0806641179161289,0.0824798151264563,0.0832603408704502,0.0835899468291785,0.0836739915963118,0.083443265782261,0.0447218140793555,0.0829090666506911,0.0592865231337063,0.0700498135432355,0.0769851952546148,0.0806641179161289,0.0824798151264563,0.0832603408704502,0.0835899468291785,0.0836739915963118,0.083443265782261,0.0447218140793555,0.0829090666506911,0.0592865231337063,0.0700498135432355,0.0769851952546148,0.0806641179161289,0.0824798151264563,0.0832603408704502,0.0835899468291785,0.0836739915963118,0.083443265782261,0.0447218140793555,0.0829090666506911,0.0592865231337063,0.0700498135432355,0.0769851952546148,0.0806641179161289,0.0824798151264563,0.0832603408704502,0.0835899468291785,0.0836739915963118,0.083443265782261,0.0447218140793555,0.0829090666506911,0.0592865231337063,0.0700498135432355,0.0769851952546148,0.0806641179161289,0.0824798151264563,0.0832603408704502,0.0835899468291785,0.0836739915963118,0.083443265782261
"39",39,0.0439059997607378,0.0815529581897909,0.0582376542634897,0.0688527731763058,0.0757116438701066,0.0793361127468257,0.0811491653272496,0.0819290325519102,0.0822541759835094,0.0823271315267977,0.0820771731799717,0.0439059997607378,0.0815529581897909,0.0582376542634897,0.0688527731763058,0.0757116438701066,0.0793361127468257,0.0811491653272496,0.0819290325519102,0.0822541759835094,0.0823271315267977,0.0820771731799717,0.0439059997607378,0.0815529581897909,0.0582376542634897,0.0688527731763058,0.0757116438701066,0.0793361127468257,0.0811491653272496,0.0819290325519102,0.0822541759835094,0.0823271315267977,0.0820771731799717,0.0439059997607378,0.0815529581897909,0.0582376542634897,0.0688527731763058,0.0757116438701066,0.0793361127468257,0.0811491653272496,0.0819290325519102,0.0822541759835094,0.0823271315267977,0.0820771731799717,0.0439059997607378,0.0815529581897909,0.0582376542634897,0.0688527731763058,0.0757116438701066,0.0793361127468257,0.0811491653272496,0.0819290325519102,0.0822541759835094,0.0823271315267977,0.0820771731799717,0.0439059997607378,0.0815529581897909,0.0582376542634897,0.0688527731763058,0.0757116438701066,0.0793361127468257,0.0811491653272496,0.0819290325519102,0.0822541759835094,0.0823271315267977,0.0820771731799717
"40",40,0.0431143619289975,0.0802187853628347,0.0572167673357269,0.0676809350997276,0.0744589201069035,0.0780539262029007,0.0798404522953033,0.0806119945271622,0.0809327365543506,0.0810024202620676,0.0807574184795286,0.0431143619289975,0.0802187853628347,0.0572167673357269,0.0676809350997276,0.0744589201069035,0.0780539262029007,0.0798404522953033,0.0806119945271622,0.0809327365543506,0.0810024202620676,0.0807574184795286,0.0431143619289975,0.0802187853628347,0.0572167673357269,0.0676809350997276,0.0744589201069035,0.0780539262029007,0.0798404522953033,0.0806119945271622,0.0809327365543506,0.0810024202620676,0.0807574184795286,0.0431143619289975,0.0802187853628347,0.0572167673357269,0.0676809350997276,0.0744589201069035,0.0780539262029007,0.0798404522953033,0.0806119945271622,0.0809327365543506,0.0810024202620676,0.0807574184795286,0.0431143619289975,0.0802187853628347,0.0572167673357269,0.0676809350997276,0.0744589201069035,0.0780539262029007,0.0798404522953033,0.0806119945271622,0.0809327365543506,0.0810024202620676,0.0807574184795286,0.0431143619289975,0.0802187853628347,0.0572167673357269,0.0676809350997276,0.0744589201069035,0.0780539262029007,0.0798404522953033,0.0806119945271622,0.0809327365543506,0.0810024202620676,0.0807574184795286
"41",41,0.0423404746152594,0.078907446066947,0.0562172790436266,0.0665279248971444,0.0732279274254291,0.0767821874767405,0.0785532016093882,0.0793123058896681,0.0796286997907947,0.079699380919056,0.079448616653103,0.0423404746152594,0.078907446066947,0.0562172790436266,0.0665279248971444,0.0732279274254291,0.0767821874767405,0.0785532016093882,0.0793123058896681,0.0796286997907947,0.079699380919056,0.079448616653103,0.0423404746152594,0.078907446066947,0.0562172790436266,0.0665279248971444,0.0732279274254291,0.0767821874767405,0.0785532016093882,0.0793123058896681,0.0796286997907947,0.079699380919056,0.079448616653103,0.0423404746152594,0.078907446066947,0.0562172790436266,0.0665279248971444,0.0732279274254291,0.0767821874767405,0.0785532016093882,0.0793123058896681,0.0796286997907947,0.079699380919056,0.079448616653103,0.0423404746152594,0.078907446066947,0.0562172790436266,0.0665279248971444,0.0732279274254291,0.0767821874767405,0.0785532016093882,0.0793123058896681,0.0796286997907947,0.079699380919056,0.079448616653103,0.0423404746152594,0.078907446066947,0.0562172790436266,0.0665279248971444,0.0732279274254291,0.0767821874767405,0.0785532016093882,0.0793123058896681,0.0796286997907947,0.079699380919056,0.079448616653103
"42",42,0.0415683745251396,0.0776170169366841,0.055222975495032,0.0653916975896927,0.0720167652868957,0.0755267652872904,0.0772869715450382,0.0780331508128995,0.0783452532904878,0.0784175691840696,0.0781566117972154,0.0415683745251396,0.0776170169366841,0.055222975495032,0.0653916975896927,0.0720167652868957,0.0755267652872904,0.0772869715450382,0.0780331508128995,0.0783452532904878,0.0784175691840696,0.0781566117972154,0.0415683745251396,0.0776170169366841,0.055222975495032,0.0653916975896927,0.0720167652868957,0.0755267652872904,0.0772869715450382,0.0780331508128995,0.0783452532904878,0.0784175691840696,0.0781566117972154,0.0415683745251396,0.0776170169366841,0.055222975495032,0.0653916975896927,0.0720167652868957,0.0755267652872904,0.0772869715450382,0.0780331508128995,0.0783452532904878,0.0784175691840696,0.0781566117972154,0.0415683745251396,0.0776170169366841,0.055222975495032,0.0653916975896927,0.0720167652868957,0.0755267652872904,0.0772869715450382,0.0780331508128995,0.0783452532904878,0.0784175691840696,0.0781566117972154,0.0415683745251396,0.0776170169366841,0.055222975495032,0.0653916975896927,0.0720167652868957,0.0755267652872904,0.0772869715450382,0.0780331508128995,0.0783452532904878,0.0784175691840696,0.0781566117972154
"43",43,0.040819503979789,0.0763486725836913,0.0542555516910666,0.0642794555124624,0.0708266119876901,0.0743138399899781,0.0760413512612166,0.0767775116047806,0.0770853776304943,0.0771565717362961,0.0769076178582839,0.040819503979789,0.0763486725836913,0.0542555516910666,0.0642794555124624,0.0708266119876901,0.0743138399899781,0.0760413512612166,0.0767775116047806,0.0770853776304943,0.0771565717362961,0.0769076178582839,0.040819503979789,0.0763486725836913,0.0542555516910666,0.0642794555124624,0.0708266119876901,0.0743138399899781,0.0760413512612166,0.0767775116047806,0.0770853776304943,0.0771565717362961,0.0769076178582839,0.040819503979789,0.0763486725836913,0.0542555516910666,0.0642794555124624,0.0708266119876901,0.0743138399899781,0.0760413512612166,0.0767775116047806,0.0770853776304943,0.0771565717362961,0.0769076178582839,0.040819503979789,0.0763486725836913,0.0542555516910666,0.0642794555124624,0.0708266119876901,0.0743138399899781,0.0760413512612166,0.0767775116047806,0.0770853776304943,0.0771565717362961,0.0769076178582839,0.040819503979789,0.0763486725836913,0.0542555516910666,0.0642794555124624,0.0708266119876901,0.0743138399899781,0.0760413512612166,0.0767775116047806,0.0770853776304943,0.0771565717362961,0.0769076178582839
"44",44,0.0400874905343738,0.0751003090884383,0.0533084741044467,0.0631848539973348,0.0696553882193589,0.0730950883137469,0.0748159594115654,0.0755464307961802,0.0758501200417481,0.0759160047542062,0.0756532240274126,0.0400874905343738,0.0751003090884383,0.0533084741044467,0.0631848539973348,0.0696553882193589,0.0730950883137469,0.0748159594115654,0.0755464307961802,0.0758501200417481,0.0759160047542062,0.0756532240274126,0.0400874905343738,0.0751003090884383,0.0533084741044467,0.0631848539973348,0.0696553882193589,0.0730950883137469,0.0748159594115654,0.0755464307961802,0.0758501200417481,0.0759160047542062,0.0756532240274126,0.0400874905343738,0.0751003090884383,0.0533084741044467,0.0631848539973348,0.0696553882193589,0.0730950883137469,0.0748159594115654,0.0755464307961802,0.0758501200417481,0.0759160047542062,0.0756532240274126,0.0400874905343738,0.0751003090884383,0.0533084741044467,0.0631848539973348,0.0696553882193589,0.0730950883137469,0.0748159594115654,0.0755464307961802,0.0758501200417481,0.0759160047542062,0.0756532240274126,0.0400874905343738,0.0751003090884383,0.0533084741044467,0.0631848539973348,0.0696553882193589,0.0730950883137469,0.0748159594115654,0.0755464307961802,0.0758501200417481,0.0759160047542062,0.0756532240274126
