"","Year","AnnualCTail_VLC0","AnnualCTail_VLC10","AnnualCTail_VLC1","AnnualCTail_VLC2","AnnualCTail_VLC3","AnnualCTail_VLC4","AnnualCTail_VLC5","AnnualCTail_VLC6","AnnualCTail_VLC7","AnnualCTail_VLC8","AnnualCTail_VLC9","AnnualCTail_VLN0","AnnualCTail_VLN10","AnnualCTail_VLN1","AnnualCTail_VLN2","AnnualCTail_VLN3","AnnualCTail_VLN4","AnnualCTail_VLN5","AnnualCTail_VLN6","AnnualCTail_VLN7","AnnualCTail_VLN8","AnnualCTail_VLN9","AnnualCTail_VLR0","AnnualCTail_VLR10","AnnualCTail_VLR1","AnnualCTail_VLR2","AnnualCTail_VLR3","AnnualCTail_VLR4","AnnualCTail_VLR5","AnnualCTail_VLR6","AnnualCTail_VLR7","AnnualCTail_VLR8","AnnualCTail_VLR9","AnnualCTail_VMC0","AnnualCTail_VMC10","AnnualCTail_VMC1","AnnualCTail_VMC2","AnnualCTail_VMC3","AnnualCTail_VMC4","AnnualCTail_VMC5","AnnualCTail_VMC6","AnnualCTail_VMC7","AnnualCTail_VMC8","AnnualCTail_VMC9","AnnualCTail_VMN0","AnnualCTail_VMN10","AnnualCTail_VMN1","AnnualCTail_VMN2","AnnualCTail_VMN3","AnnualCTail_VMN4","AnnualCTail_VMN5","AnnualCTail_VMN6","AnnualCTail_VMN7","AnnualCTail_VMN8","AnnualCTail_VMN9","AnnualCTail_VMR0","AnnualCTail_VMR10","AnnualCTail_VMR1","AnnualCTail_VMR2","AnnualCTail_VMR3","AnnualCTail_VMR4","AnnualCTail_VMR5","AnnualCTail_VMR6","AnnualCTail_VMR7","AnnualCTail_VMR8","AnnualCTail_VMR9"
"21",21,0.00143835235541313,0.00216735581687678,0.0017450736612671,0.00194565557239136,0.00206362507265757,0.00211107899855725,0.00214339777050331,0.00215820253210471,0.00216375791409123,0.00216358726480722,0.00215865354017574,0.00143835235541313,0.00216735581687678,0.0017450736612671,0.00194565557239136,0.00206362507265757,0.00211107899855725,0.00214339777050331,0.00215820253210471,0.00216375791409123,0.00216358726480722,0.00215865354017574,0.00143835235541313,0.00216735581687678,0.0017450736612671,0.00194565557239136,0.00206362507265757,0.00211107899855725,0.00214339777050331,0.00215820253210471,0.00216375791409123,0.00216358726480722,0.00215865354017574,0.00143835235541313,0.00216735581687678,0.0017450736612671,0.00194565557239136,0.00206362507265757,0.00211107899855725,0.00214339777050331,0.00215820253210471,0.00216375791409123,0.00216358726480722,0.00215865354017574,0.00143835235541313,0.00216735581687678,0.0017450736612671,0.00194565557239136,0.00206362507265757,0.00211107899855725,0.00214339777050331,0.00215820253210471,0.00216375791409123,0.00216358726480722,0.00215865354017574,0.00143835235541313,0.00216735581687678,0.0017450736612671,0.00194565557239136,0.00206362507265757,0.00211107899855725,0.00214339777050331,0.00215820253210471,0.00216375791409123,0.00216358726480722,0.00215865354017574
"22",22,0.00131019716344958,0.00205077513809869,0.00161282184712732,0.0018322624159885,0.00194805985008171,0.00201222145905328,0.00203416142357497,0.0020524079272165,0.0020579122314106,0.00205416156653199,0.00205932703927273,0.00131019716344958,0.00205077513809869,0.00161282184712732,0.0018322624159885,0.00194805985008171,0.00201222145905328,0.00203416142357497,0.0020524079272165,0.0020579122314106,0.00205416156653199,0.00205932703927273,0.00131019716344958,0.00205077513809869,0.00161282184712732,0.0018322624159885,0.00194805985008171,0.00201222145905328,0.00203416142357497,0.0020524079272165,0.0020579122314106,0.00205416156653199,0.00205932703927273,0.00131019716344958,0.00205077513809869,0.00161282184712732,0.0018322624159885,0.00194805985008171,0.00201222145905328,0.00203416142357497,0.0020524079272165,0.0020579122314106,0.00205416156653199,0.00205932703927273,0.00131019716344958,0.00205077513809869,0.00161282184712732,0.0018322624159885,0.00194805985008171,0.00201222145905328,0.00203416142357497,0.0020524079272165,0.0020579122314106,0.00205416156653199,0.00205932703927273,0.00131019716344958,0.00205077513809869,0.00161282184712732,0.0018322624159885,0.00194805985008171,0.00201222145905328,0.00203416142357497,0.0020524079272165,0.0020579122314106,0.00205416156653199,0.00205932703927273
"23",23,0.00126036731249719,0.00195612251349771,0.00155904924340124,0.00174579937710489,0.00185450304927478,0.0019084846360628,0.00194133908518006,0.00193937910935028,0.00194482826633117,0.00196115048736952,0.00195515001046211,0.00126036731249719,0.00195612251349771,0.00155904924340124,0.00174579937710489,0.00185450304927478,0.0019084846360628,0.00194133908518006,0.00193937910935028,0.00194482826633117,0.00196115048736952,0.00195515001046211,0.00126036731249719,0.00195612251349771,0.00155904924340124,0.00174579937710489,0.00185450304927478,0.0019084846360628,0.00194133908518006,0.00193937910935028,0.00194482826633117,0.00196115048736952,0.00195515001046211,0.00126036731249719,0.00195612251349771,0.00155904924340124,0.00174579937710489,0.00185450304927478,0.0019084846360628,0.00194133908518006,0.00193937910935028,0.00194482826633117,0.00196115048736952,0.00195515001046211,0.00126036731249719,0.00195612251349771,0.00155904924340124,0.00174579937710489,0.00185450304927478,0.0019084846360628,0.00194133908518006,0.00193937910935028,0.00194482826633117,0.00196115048736952,0.00195515001046211,0.00126036731249719,0.00195612251349771,0.00155904924340124,0.00174579937710489,0.00185450304927478,0.0019084846360628,0.00194133908518006,0.00193937910935028,0.00194482826633117,0.00196115048736952,0.00195515001046211
"24",24,0.0011854715451215,0.0018788780287391,0.00147971130483307,0.00167686549091061,0.00177840819137613,0.00182292278805069,0.00185916133087345,0.00186846230623654,0.00187385454206606,0.00187876293600463,0.00186900439103997,0.0011854715451215,0.0018788780287391,0.00147971130483307,0.00167686549091061,0.00177840819137613,0.00182292278805069,0.00185916133087345,0.00186846230623654,0.00187385454206606,0.00187876293600463,0.00186900439103997,0.0011854715451215,0.0018788780287391,0.00147971130483307,0.00167686549091061,0.00177840819137613,0.00182292278805069,0.00185916133087345,0.00186846230623654,0.00187385454206606,0.00187876293600463,0.00186900439103997,0.0011854715451215,0.0018788780287391,0.00147971130483307,0.00167686549091061,0.00177840819137613,0.00182292278805069,0.00185916133087345,0.00186846230623654,0.00187385454206606,0.00187876293600463,0.00186900439103997,0.0011854715451215,0.0018788780287391,0.00147971130483307,0.00167686549091061,0.00177840819137613,0.00182292278805069,0.00185916133087345,0.00186846230623654,0.00187385454206606,0.00187876293600463,0.00186900439103997,0.0011854715451215,0.0018788780287391,0.00147971130483307,0.00167686549091061,0.00177840819137613,0.00182292278805069,0.00185916133087345,0.00186846230623654,0.00187385454206606,0.00187876293600463,0.00186900439103997
"25",25,0.00113279955510841,0.00181386289353644,0.00142269104104641,0.00161277884524019,0.00171458145510919,0.00177143086242415,0.00178611364409718,0.00178818750152,0.00179351707534099,0.00180549075651597,0.00181702878603918,0.00113279955510841,0.00181386289353644,0.00142269104104641,0.00161277884524019,0.00171458145510919,0.00177143086242415,0.00178611364409718,0.00178818750152,0.00179351707534099,0.00180549075651597,0.00181702878603918,0.00113279955510841,0.00181386289353644,0.00142269104104641,0.00161277884524019,0.00171458145510919,0.00177143086242415,0.00178611364409718,0.00178818750152,0.00179351707534099,0.00180549075651597,0.00181702878603918,0.00113279955510841,0.00181386289353644,0.00142269104104641,0.00161277884524019,0.00171458145510919,0.00177143086242415,0.00178611364409718,0.00178818750152,0.00179351707534099,0.00180549075651597,0.00181702878603918,0.00113279955510841,0.00181386289353644,0.00142269104104641,0.00161277884524019,0.00171458145510919,0.00177143086242415,0.00178611364409718,0.00178818750152,0.00179351707534099,0.00180549075651597,0.00181702878603918,0.00113279955510841,0.00181386289353644,0.00142269104104641,0.00161277884524019,0.00171458145510919,0.00177143086242415,0.00178611364409718,0.00178818750152,0.00179351707534099,0.00180549075651597,0.00181702878603918
"26",26,0.00108872983034795,0.00175902538445215,0.00137446626355151,0.00156337479990044,0.00166095446018179,0.00171339545271414,0.00172982040014388,0.00174959649809558,0.00175486651325859,0.00174897048365236,0.00175848959538732,0.00108872983034795,0.00175902538445215,0.00137446626355151,0.00156337479990044,0.00166095446018179,0.00171339545271414,0.00172982040014388,0.00174959649809558,0.00175486651325859,0.00174897048365236,0.00175848959538732,0.00108872983034795,0.00175902538445215,0.00137446626355151,0.00156337479990044,0.00166095446018179,0.00171339545271414,0.00172982040014388,0.00174959649809558,0.00175486651325859,0.00174897048365236,0.00175848959538732,0.00108872983034795,0.00175902538445215,0.00137446626355151,0.00156337479990044,0.00166095446018179,0.00171339545271414,0.00172982040014388,0.00174959649809558,0.00175486651325859,0.00174897048365236,0.00175848959538732,0.00108872983034795,0.00175902538445215,0.00137446626355151,0.00156337479990044,0.00166095446018179,0.00171339545271414,0.00172982040014388,0.00174959649809558,0.00175486651325859,0.00174897048365236,0.00175848959538732,0.00108872983034795,0.00175902538445215,0.00137446626355151,0.00156337479990044,0.00166095446018179,0.00171339545271414,0.00172982040014388,0.00174959649809558,0.00175486651325859,0.00174897048365236,0.00175848959538732
"27",27,0.00105001614720506,0.0017109545562086,0.00133121977519021,0.00152235095867369,0.00161410977929894,0.00166042504299507,0.0016812685448568,0.00169737800808027,0.00170258459379317,0.00170018868890197,0.00170490581137575,0.00105001614720506,0.0017109545562086,0.00133121977519021,0.00152235095867369,0.00161410977929894,0.00166042504299507,0.0016812685448568,0.00169737800808027,0.00170258459379317,0.00170018868890197,0.00170490581137575,0.00105001614720506,0.0017109545562086,0.00133121977519021,0.00152235095867369,0.00161410977929894,0.00166042504299507,0.0016812685448568,0.00169737800808027,0.00170258459379317,0.00170018868890197,0.00170490581137575,0.00105001614720506,0.0017109545562086,0.00133121977519021,0.00152235095867369,0.00161410977929894,0.00166042504299507,0.0016812685448568,0.00169737800808027,0.00170258459379317,0.00170018868890197,0.00170490581137575,0.00105001614720506,0.0017109545562086,0.00133121977519021,0.00152235095867369,0.00161410977929894,0.00166042504299507,0.0016812685448568,0.00169737800808027,0.00170258459379317,0.00170018868890197,0.00170490581137575,0.00105001614720506,0.0017109545562086,0.00133121977519021,0.00152235095867369,0.00161410977929894,0.00166042504299507,0.0016812685448568,0.00169737800808027,0.00170258459379317,0.00170018868890197,0.00170490581137575
"28",28,0.00102882434950005,0.00166904854368851,0.00130588776240782,0.00147926672869393,0.00157343408640464,0.00160678988077213,0.00163863208012248,0.00164492955258172,0.00165007168338296,0.00165732043500079,0.00165075006997943,0.00102882434950005,0.00166904854368851,0.00130588776240782,0.00147926672869393,0.00157343408640464,0.00160678988077213,0.00163863208012248,0.00164492955258172,0.00165007168338296,0.00165732043500079,0.00165075006997943,0.00102882434950005,0.00166904854368851,0.00130588776240782,0.00147926672869393,0.00157343408640464,0.00160678988077213,0.00163863208012248,0.00164492955258172,0.00165007168338296,0.00165732043500079,0.00165075006997943,0.00102882434950005,0.00166904854368851,0.00130588776240782,0.00147926672869393,0.00157343408640464,0.00160678988077213,0.00163863208012248,0.00164492955258172,0.00165007168338296,0.00165732043500079,0.00165075006997943,0.00102882434950005,0.00166904854368851,0.00130588776240782,0.00147926672869393,0.00157343408640464,0.00160678988077213,0.00163863208012248,0.00164492955258172,0.00165007168338296,0.00165732043500079,0.00165075006997943,0.00102882434950005,0.00166904854368851,0.00130588776240782,0.00147926672869393,0.00157343408640464,0.00160678988077213,0.00163863208012248,0.00164492955258172,0.00165007168338296,0.00165732043500079,0.00165075006997943
"29",29,0.00100880991883634,0.00163080950900708,0.00128187387537822,0.001445851019012,0.00153642839913153,0.00158778788398509,0.00160054751647641,0.00161050134539362,0.00161558204120599,0.00161900341565897,0.00163119058157236,0.00100880991883634,0.00163080950900708,0.00128187387537822,0.001445851019012,0.00153642839913153,0.00158778788398509,0.00160054751647641,0.00161050134539362,0.00161558204120599,0.00161900341565897,0.00163119058157236,0.00100880991883634,0.00163080950900708,0.00128187387537822,0.001445851019012,0.00153642839913153,0.00158778788398509,0.00160054751647641,0.00161050134539362,0.00161558204120599,0.00161900341565897,0.00163119058157236,0.00100880991883634,0.00163080950900708,0.00128187387537822,0.001445851019012,0.00153642839913153,0.00158778788398509,0.00160054751647641,0.00161050134539362,0.00161558204120599,0.00161900341565897,0.00163119058157236,0.00100880991883634,0.00163080950900708,0.00128187387537822,0.001445851019012,0.00153642839913153,0.00158778788398509,0.00160054751647641,0.00161050134539362,0.00161558204120599,0.00161900341565897,0.00163119058157236,0.00100880991883634,0.00163080950900708,0.00128187387537822,0.001445851019012,0.00153642839913153,0.00158778788398509,0.00160054751647641,0.00161050134539362,0.00161558204120599,0.00161900341565897,0.00163119058157236
"30",30,0.000971252228810497,0.00159652687725069,0.00123983261505404,0.00141705027759773,0.00150337307325509,0.00155220532938879,0.00156597644954071,0.00157388788265447,0.00157890056048829,0.00158420009334978,0.0015950531179531,0.000971252228810497,0.00159652687725069,0.00123983261505404,0.00141705027759773,0.00150337307325509,0.00155220532938879,0.00156597644954071,0.00157388788265447,0.00157890056048829,0.00158420009334978,0.0015950531179531,0.000971252228810497,0.00159652687725069,0.00123983261505404,0.00141705027759773,0.00150337307325509,0.00155220532938879,0.00156597644954071,0.00157388788265447,0.00157890056048829,0.00158420009334978,0.0015950531179531,0.000971252228810497,0.00159652687725069,0.00123983261505404,0.00141705027759773,0.00150337307325509,0.00155220532938879,0.00156597644954071,0.00157388788265447,0.00157890056048829,0.00158420009334978,0.0015950531179531,0.000971252228810497,0.00159652687725069,0.00123983261505404,0.00141705027759773,0.00150337307325509,0.00155220532938879,0.00156597644954071,0.00157388788265447,0.00157890056048829,0.00158420009334978,0.0015950531179531,0.000971252228810497,0.00159652687725069,0.00123983261505404,0.00141705027759773,0.00150337307325509,0.00155220532938879,0.00156597644954071,0.00157388788265447,0.00157890056048829,0.00158420009334978,0.0015950531179531
"31",31,0.000946853527950785,0.00156412652956595,0.00121124682095038,0.00138329229822146,0.00147219645844604,0.00151032401635708,0.0015341488759827,0.00155076771128988,0.00155572053713639,0.00155214113827433,0.00155264880857171,0.000946853527950785,0.00156412652956595,0.00121124682095038,0.00138329229822146,0.00147219645844604,0.00151032401635708,0.0015341488759827,0.00155076771128988,0.00155572053713639,0.00155214113827433,0.00155264880857171,0.000946853527950785,0.00156412652956595,0.00121124682095038,0.00138329229822146,0.00147219645844604,0.00151032401635708,0.0015341488759827,0.00155076771128988,0.00155572053713639,0.00155214113827433,0.00155264880857171,0.000946853527950785,0.00156412652956595,0.00121124682095038,0.00138329229822146,0.00147219645844604,0.00151032401635708,0.0015341488759827,0.00155076771128988,0.00155572053713639,0.00155214113827433,0.00155264880857171,0.000946853527950785,0.00156412652956595,0.00121124682095038,0.00138329229822146,0.00147219645844604,0.00151032401635708,0.0015341488759827,0.00155076771128988,0.00155572053713639,0.00155214113827433,0.00155264880857171,0.000946853527950785,0.00156412652956595,0.00121124682095038,0.00138329229822146,0.00147219645844604,0.00151032401635708,0.0015341488759827,0.00155076771128988,0.00155572053713639,0.00155214113827433,0.00155264880857171
"32",32,0.00092294678071566,0.00153449014188833,0.00118319767489521,0.00135716109923805,0.00144377184135494,0.00148056642914558,0.0015044695677286,0.00151694444448732,0.00152183359268834,0.0015222317860169,0.00152229067356455,0.00092294678071566,0.00153449014188833,0.00118319767489521,0.00135716109923805,0.00144377184135494,0.00148056642914558,0.0015044695677286,0.00151694444448732,0.00152183359268834,0.0015222317860169,0.00152229067356455,0.00092294678071566,0.00153449014188833,0.00118319767489521,0.00135716109923805,0.00144377184135494,0.00148056642914558,0.0015044695677286,0.00151694444448732,0.00152183359268834,0.0015222317860169,0.00152229067356455,0.00092294678071566,0.00153449014188833,0.00118319767489521,0.00135716109923805,0.00144377184135494,0.00148056642914558,0.0015044695677286,0.00151694444448732,0.00152183359268834,0.0015222317860169,0.00152229067356455,0.00092294678071566,0.00153449014188833,0.00118319767489521,0.00135716109923805,0.00144377184135494,0.00148056642914558,0.0015044695677286,0.00151694444448732,0.00152183359268834,0.0015222317860169,0.00152229067356455,0.00092294678071566,0.00153449014188833,0.00118319767489521,0.00135716109923805,0.00144377184135494,0.00148056642914558,0.0015044695677286,0.00151694444448732,0.00152183359268834,0.0015222317860169,0.00152229067356455
"33",33,0.000915852925278293,0.00150567954263939,0.00117214288948782,0.00133409336743183,0.00141616628172395,0.00146229772858585,0.00147650702547743,0.00148058120836372,0.00148540821221926,0.00149404092718818,0.00150351492051284,0.000915852925278293,0.00150567954263939,0.00117214288948782,0.00133409336743183,0.00141616628172395,0.00146229772858585,0.00147650702547743,0.00148058120836372,0.00148540821221926,0.00149404092718818,0.00150351492051284,0.000915852925278293,0.00150567954263939,0.00117214288948782,0.00133409336743183,0.00141616628172395,0.00146229772858585,0.00147650702547743,0.00148058120836372,0.00148540821221926,0.00149404092718818,0.00150351492051284,0.000915852925278293,0.00150567954263939,0.00117214288948782,0.00133409336743183,0.00141616628172395,0.00146229772858585,0.00147650702547743,0.00148058120836372,0.00148540821221926,0.00149404092718818,0.00150351492051284,0.000915852925278293,0.00150567954263939,0.00117214288948782,0.00133409336743183,0.00141616628172395,0.00146229772858585,0.00147650702547743,0.00148058120836372,0.00148540821221926,0.00149404092718818,0.00150351492051284,0.000915852925278293,0.00150567954263939,0.00117214288948782,0.00133409336743183,0.00141616628172395,0.00146229772858585,0.00147650702547743,0.00148058120836372,0.00148540821221926,0.00149404092718818,0.00150351492051284
"34",34,0.000888294300495814,0.00147901670692577,0.00114046098593652,0.00130482386919867,0.00139069294118785,0.00143633867297481,0.00144991543104232,0.00147092024328267,0.0014756854105301,0.00146722295817026,0.00147701464123569,0.000888294300495814,0.00147901670692577,0.00114046098593652,0.00130482386919867,0.00139069294118785,0.00143633867297481,0.00144991543104232,0.00147092024328267,0.0014756854105301,0.00146722295817026,0.00147701464123569,0.000888294300495814,0.00147901670692577,0.00114046098593652,0.00130482386919867,0.00139069294118785,0.00143633867297481,0.00144991543104232,0.00147092024328267,0.0014756854105301,0.00146722295817026,0.00147701464123569,0.000888294300495814,0.00147901670692577,0.00114046098593652,0.00130482386919867,0.00139069294118785,0.00143633867297481,0.00144991543104232,0.00147092024328267,0.0014756854105301,0.00146722295817026,0.00147701464123569,0.000888294300495814,0.00147901670692577,0.00114046098593652,0.00130482386919867,0.00139069294118785,0.00143633867297481,0.00144991543104232,0.00147092024328267,0.0014756854105301,0.00146722295817026,0.00147701464123569,0.000888294300495814,0.00147901670692577,0.00114046098593652,0.00130482386919867,0.00139069294118785,0.00143633867297481,0.00144991543104232,0.00147092024328267,0.0014756854105301,0.00146722295817026,0.00147701464123569
"35",35,0.000867644413666969,0.00145252222483146,0.00111583362711231,0.00128236089023141,0.00136538007276847,0.00140191322599825,0.00142445582124784,0.00142084289019581,0.00142554405306167,0.00144153917591014,0.00144206189100762,0.000867644413666969,0.00145252222483146,0.00111583362711231,0.00128236089023141,0.00136538007276847,0.00140191322599825,0.00142445582124784,0.00142084289019581,0.00142554405306167,0.00144153917591014,0.00144206189100762,0.000867644413666969,0.00145252222483146,0.00111583362711231,0.00128236089023141,0.00136538007276847,0.00140191322599825,0.00142445582124784,0.00142084289019581,0.00142554405306167,0.00144153917591014,0.00144206189100762,0.000867644413666969,0.00145252222483146,0.00111583362711231,0.00128236089023141,0.00136538007276847,0.00140191322599825,0.00142445582124784,0.00142084289019581,0.00142554405306167,0.00144153917591014,0.00144206189100762,0.000867644413666969,0.00145252222483146,0.00111583362711231,0.00128236089023141,0.00136538007276847,0.00140191322599825,0.00142445582124784,0.00142084289019581,0.00142554405306167,0.00144153917591014,0.00144206189100762,0.000867644413666969,0.00145252222483146,0.00111583362711231,0.00128236089023141,0.00136538007276847,0.00140191322599825,0.00142445582124784,0.00142084289019581,0.00142554405306167,0.00144153917591014,0.00144206189100762
"36",36,0.000863117437724194,0.00142789076754504,0.00110753245667639,0.00126232059054601,0.00134191232806282,0.00137819318778711,0.00139992388056157,0.0014085102410303,0.00141315193506896,0.00141678529965378,0.00141781555177128,0.000863117437724194,0.00142789076754504,0.00110753245667639,0.00126232059054601,0.00134191232806282,0.00137819318778711,0.00139992388056157,0.0014085102410303,0.00141315193506896,0.00141678529965378,0.00141781555177128,0.000863117437724194,0.00142789076754504,0.00110753245667639,0.00126232059054601,0.00134191232806282,0.00137819318778711,0.00139992388056157,0.0014085102410303,0.00141315193506896,0.00141678529965378,0.00141781555177128,0.000863117437724194,0.00142789076754504,0.00110753245667639,0.00126232059054601,0.00134191232806282,0.00137819318778711,0.00139992388056157,0.0014085102410303,0.00141315193506896,0.00141678529965378,0.00141781555177128,0.000863117437724194,0.00142789076754504,0.00110753245667639,0.00126232059054601,0.00134191232806282,0.00137819318778711,0.00139992388056157,0.0014085102410303,0.00141315193506896,0.00141678529965378,0.00141781555177128,0.000863117437724194,0.00142789076754504,0.00110753245667639,0.00126232059054601,0.00134191232806282,0.00137819318778711,0.00139992388056157,0.0014085102410303,0.00141315193506896,0.00141678529965378,0.00141781555177128
"37",37,0.000837645718615179,0.00140298399182454,0.00107809598818105,0.00123551644246841,0.00131816144591754,0.00136487588736498,0.00137618546403081,0.00138647024012172,0.00139104878919718,0.00139282739895321,0.00140395725209338,0.000837645718615179,0.00140298399182454,0.00107809598818105,0.00123551644246841,0.00131816144591754,0.00136487588736498,0.00137618546403081,0.00138647024012172,0.00139104878919718,0.00139282739895321,0.00140395725209338,0.000837645718615179,0.00140298399182454,0.00107809598818105,0.00123551644246841,0.00131816144591754,0.00136487588736498,0.00137618546403081,0.00138647024012172,0.00139104878919718,0.00139282739895321,0.00140395725209338,0.000837645718615179,0.00140298399182454,0.00107809598818105,0.00123551644246841,0.00131816144591754,0.00136487588736498,0.00137618546403081,0.00138647024012172,0.00139104878919718,0.00139282739895321,0.00140395725209338,0.000837645718615179,0.00140298399182454,0.00107809598818105,0.00123551644246841,0.00131816144591754,0.00136487588736498,0.00137618546403081,0.00138647024012172,0.00139104878919718,0.00139282739895321,0.00140395725209338,0.000837645718615179,0.00140298399182454,0.00107809598818105,0.00123551644246841,0.00131816144591754,0.00136487588736498,0.00137618546403081,0.00138647024012172,0.00139104878919718,0.00139282739895321,0.00140395725209338
"38",38,0.00081873978721262,0.00137985144596017,0.00105537800381678,0.00121520006625783,0.00129616512130572,0.0013200355123832,0.00135312290235372,0.00136928226300925,0.00137380719956928,0.00136954776193544,0.00135859467973829,0.00081873978721262,0.00137985144596017,0.00105537800381678,0.00121520006625783,0.00129616512130572,0.0013200355123832,0.00135312290235372,0.00136928226300925,0.00137380719956928,0.00136954776193544,0.00135859467973829,0.00081873978721262,0.00137985144596017,0.00105537800381678,0.00121520006625783,0.00129616512130572,0.0013200355123832,0.00135312290235372,0.00136928226300925,0.00137380719956928,0.00136954776193544,0.00135859467973829,0.00081873978721262,0.00137985144596017,0.00105537800381678,0.00121520006625783,0.00129616512130572,0.0013200355123832,0.00135312290235372,0.00136928226300925,0.00137380719956928,0.00136954776193544,0.00135859467973829,0.00081873978721262,0.00137985144596017,0.00105537800381678,0.00121520006625783,0.00129616512130572,0.0013200355123832,0.00135312290235372,0.00136928226300925,0.00137380719956928,0.00136954776193544,0.00135859467973829,0.00081873978721262,0.00137985144596017,0.00105537800381678,0.00121520006625783,0.00129616512130572,0.0013200355123832,0.00135312290235372,0.00136928226300925,0.00137380719956928,0.00136954776193544,0.00135859467973829
"39",39,0.000815814318617693,0.00135610846089988,0.0010488688702168,0.00119704036692998,0.00127355138450673,0.00132800516930354,0.001330649799206,0.00133130831853923,0.00133577084566875,0.00134686006951407,0.00136609260228862,0.000815814318617693,0.00135610846089988,0.0010488688702168,0.00119704036692998,0.00127355138450673,0.00132800516930354,0.001330649799206,0.00133130831853923,0.00133577084566875,0.00134686006951407,0.00136609260228862,0.000815814318617693,0.00135610846089988,0.0010488688702168,0.00119704036692998,0.00127355138450673,0.00132800516930354,0.001330649799206,0.00133130831853923,0.00133577084566875,0.00134686006951407,0.00136609260228862,0.000815814318617693,0.00135610846089988,0.0010488688702168,0.00119704036692998,0.00127355138450673,0.00132800516930354,0.001330649799206,0.00133130831853923,0.00133577084566875,0.00134686006951407,0.00136609260228862,0.000815814318617693,0.00135610846089988,0.0010488688702168,0.00119704036692998,0.00127355138450673,0.00132800516930354,0.001330649799206,0.00133130831853923,0.00133577084566875,0.00134686006951407,0.00136609260228862,0.000815814318617693,0.00135610846089988,0.0010488688702168,0.00119704036692998,0.00127355138450673,0.00132800516930354,0.001330649799206,0.00133130831853923,0.00133577084566875,0.00134686006951407,0.00136609260228862
"40",40,0.000791637831739939,0.00133417282695634,0.00102088692776245,0.00117183807657811,0.00125272376320369,0.00128218654392428,0.00130871303194662,0.00131703802474944,0.00132143942915901,0.0013247112647299,0.0013197547004439,0.000791637831739939,0.00133417282695634,0.00102088692776245,0.00117183807657811,0.00125272376320369,0.00128218654392428,0.00130871303194662,0.00131703802474944,0.00132143942915901,0.0013247112647299,0.0013197547004439,0.000791637831739939,0.00133417282695634,0.00102088692776245,0.00117183807657811,0.00125272376320369,0.00128218654392428,0.00130871303194662,0.00131703802474944,0.00132143942915901,0.0013247112647299,0.0013197547004439,0.000791637831739939,0.00133417282695634,0.00102088692776245,0.00117183807657811,0.00125272376320369,0.00128218654392428,0.00130871303194662,0.00131703802474944,0.00132143942915901,0.0013247112647299,0.0013197547004439,0.000791637831739939,0.00133417282695634,0.00102088692776245,0.00117183807657811,0.00125272376320369,0.00128218654392428,0.00130871303194662,0.00131703802474944,0.00132143942915901,0.0013247112647299,0.0013197547004439,0.000791637831739939,0.00133417282695634,0.00102088692776245,0.00117183807657811,0.00125272376320369,0.00128218654392428,0.00130871303194662,0.00131703802474944,0.00132143942915901,0.0013247112647299,0.0013197547004439
"41",41,0.000773887313738252,0.00131133929588684,0.000999488292100968,0.00115301020258311,0.00123099268147437,0.00127173872616045,0.00128725068591563,0.00129968863749316,0.00130403676355511,0.00130303934301222,0.00130880182642617,0.000773887313738252,0.00131133929588684,0.000999488292100968,0.00115301020258311,0.00123099268147437,0.00127173872616045,0.00128725068591563,0.00129968863749316,0.00130403676355511,0.00130303934301222,0.00130880182642617,0.000773887313738252,0.00131133929588684,0.000999488292100968,0.00115301020258311,0.00123099268147437,0.00127173872616045,0.00128725068591563,0.00129968863749316,0.00130403676355511,0.00130303934301222,0.00130880182642617,0.000773887313738252,0.00131133929588684,0.000999488292100968,0.00115301020258311,0.00123099268147437,0.00127173872616045,0.00128725068591563,0.00129968863749316,0.00130403676355511,0.00130303934301222,0.00130880182642617,0.000773887313738252,0.00131133929588684,0.000999488292100968,0.00115301020258311,0.00123099268147437,0.00127173872616045,0.00128725068591563,0.00129968863749316,0.00130403676355511,0.00130303934301222,0.00130880182642617,0.000773887313738252,0.00131133929588684,0.000999488292100968,0.00115301020258311,0.00123099268147437,0.00127173872616045,0.00128725068591563,0.00129968863749316,0.00130403676355511,0.00130303934301222,0.00130880182642617
